year,month,region,v_com,v_neg,v_neu,v_pos,t_sub,t_pol,f_score
1975,10,sl,0.9828,0.056,0.843,0.102,0.3904964031066971,0.1149323593073593,-0.9063767790794373
1975,10,su,0.108,0.112,0.77,0.117,0.42937087198515744,0.09928976499690789,-0.9997463822364807
1975,11,at,0.8499,0.059,0.874,0.067,0.463631826363785,0.047482445961827394,-0.9906685948371887
1975,11,bo,0.9984,0.095,0.728,0.176,0.4502272727272727,0.10561853832442068,-0.9999496936798096
1975,11,ch,-0.9604,0.106,0.813,0.081,0.44258872315802994,0.08096556084179847,-0.9997380375862122
1975,11,cl,0.9877,0.063,0.842,0.095,0.3948613115279781,0.06133427529260862,-0.9973932504653931
1975,11,da,0.9915,0.05,0.85,0.1,0.40793024227234753,0.10138138907875753,-0.998529314994812
1975,11,kc,0.9982,0.055,0.792,0.153,0.4012762832405689,0.09756464517625232,-0.9912841320037842
1975,11,mi,0.9987,0.062,0.757,0.18,0.37101922343301647,0.1076734918976298,0.9284733533859253
1975,11,ny,0.9235,0.064,0.842,0.093,0.4119081744081743,0.09125558188058187,-0.9839624166488647
1975,11,ph,0.9984,0.024,0.856,0.12,0.3383189843864001,0.09070784084829028,-0.9987094402313232
1975,11,ri,0.9983,0.028,0.835,0.137,0.4228055767761651,0.041121084797555385,-0.9992730021476746
1975,11,sf,0.9963,0.065,0.797,0.137,0.4420036602963431,0.07867089888431351,-0.994196891784668
1975,11,sl,0.9642,0.044,0.868,0.088,0.38543472400615236,0.06399257488543204,0.7019781470298767
1975,11,su,0.9975,0.061,0.786,0.153,0.4324513449513448,0.0879837754837755,-0.9995917677879333
1975,12,at,0.9983,0.051,0.816,0.133,0.4365558720126028,0.10338139424677886,-0.5977493524551392
1975,12,bo,0.9975,0.068,0.794,0.138,0.491155697053755,0.10996506325389821,-0.9994068145751953
1975,12,ch,-0.9626,0.096,0.825,0.079,0.42614520585797167,0.06323814129133282,-0.9932178854942322
1975,12,cl,0.9613,0.076,0.835,0.09,0.4167342863854491,0.04100192120540957,-0.9991675615310669
1975,12,da,0.768,0.05,0.894,0.056,0.4267426002182098,0.043528490479710004,-0.9995664954185486
1975,12,kc,0.9931,0.047,0.842,0.111,0.4313517885623149,0.09714544884939623,-0.9473671317100525
1975,12,mi,0.9972,0.042,0.839,0.119,0.37311965811965797,0.13240918803418805,-0.9151037931442261
1975,12,ny,0.9774,0.053,0.867,0.08,0.4252245670995669,0.046169056637806634,-0.992344319820404
1975,12,ph,0.989,0.039,0.882,0.079,0.3057688588007736,0.036780303030303024,-0.994500994682312
1975,12,ri,0.9988,0.026,0.833,0.14,0.3877301150028423,0.06842341160522977,-0.9996329545974731
1975,12,sf,0.994,0.057,0.814,0.129,0.3895359052711993,0.053745225362872386,-0.9955713152885437
1975,12,sl,0.9926,0.04,0.844,0.115,0.39115942028985506,0.07193581780538301,-0.9944416880607605
1975,12,su,0.9957,0.079,0.779,0.142,0.4350594991005949,0.09240521654905219,-0.9985671043395996
1976,01,at,0.9989,0.046,0.794,0.16,0.46561031751753384,0.152959557624506,-0.7136135697364807
1976,01,bo,0.6463,0.114,0.764,0.122,0.4340555259048409,0.07853268497104116,-0.9996671676635742
1976,01,ch,0.9951,0.054,0.828,0.118,0.40807072043183157,0.08645840013895568,-0.9756765961647034
1976,01,cl,0.9869,0.05,0.865,0.086,0.4413594129447787,0.04697867173476929,-0.9985024929046631
1976,01,da,0.9165,0.044,0.887,0.069,0.4043909513606482,0.09327936653694231,0.5002616047859192
1976,01,kc,0.9939,0.037,0.865,0.098,0.4602182539682541,0.045091540404040405,-0.9999431371688843
1976,01,mi,0.9963,0.068,0.786,0.146,0.43018158958753017,0.13923206606374922,-0.9984257221221924
1976,01,ny,0.9992,0.029,0.799,0.171,0.4218520021645021,0.17236934072871568,-0.7336006760597229
1976,01,ph,0.9868,0.041,0.881,0.078,0.33083685694150816,0.08651074700493304,-0.9835757613182068
1976,01,ri,0.9976,0.013,0.86,0.127,0.3966519849659385,0.08261233598442902,-0.9943299293518066
1976,01,sf,0.9906,0.059,0.827,0.113,0.43846718415683933,0.08156752251579838,-0.9871349930763245
1976,01,sl,0.9934,0.069,0.78,0.152,0.41548022598870044,0.09112994350282488,-0.8958935737609863
1976,01,su,0.9976,0.052,0.829,0.119,0.46964470010665654,0.05795858429010604,-0.9953452944755554
1976,02,at,0.9964,0.055,0.832,0.113,0.3780890538033394,0.10637490060959447,-0.709190845489502
1976,02,bo,0.9929,0.105,0.753,0.141,0.4696412079983509,0.06102514945372089,-0.9993098974227905
1976,02,ch,0.9983,0.047,0.812,0.14,0.41442702757218897,0.10520159350804516,0.6695634126663208
1976,02,cl,0.8149,0.05,0.893,0.057,0.39353567853567856,0.02633240383240383,-0.9906843900680542
1976,02,da,0.9792,0.071,0.832,0.098,0.42150259552856945,0.10646656734319075,-0.996084451675415
1976,02,kc,0.9975,0.057,0.798,0.145,0.45384972170686455,0.16308680496992187,-0.9893549680709839
1976,02,mi,0.5576,0.059,0.874,0.067,0.3683030634754772,0.08241793965931894,-0.9135676026344299
1976,02,ny,0.9289,0.063,0.852,0.085,0.46688595779220776,0.048132305194805186,-0.9905666708946228
1976,02,ph,0.9959,0.041,0.858,0.101,0.3602067221168344,0.09845554258475607,-0.897323489189148
1976,02,ri,0.9981,0.039,0.82,0.141,0.4511213589753411,0.11285414192493837,-0.9993201494216919
1976,02,sf,0.9925,0.041,0.852,0.107,0.4490834908440541,0.12830843647745058,-0.9115097522735596
1976,02,sl,0.9906,0.048,0.841,0.111,0.39775989268947004,0.08130952380952383,0.5958916544914246
1976,02,su,-0.8932,0.102,0.81,0.088,0.44884448884448874,0.09607725607725609,-0.944587767124176
1976,03,at,0.998,0.041,0.829,0.13,0.420587331050294,0.04807189038670521,-0.9870070219039917
1976,03,bo,-0.6516,0.094,0.816,0.09,0.4502532467532467,0.05912385762385763,-0.9981232285499573
1976,03,ch,0.9978,0.06,0.792,0.148,0.5074062049062049,0.11395715156491024,-0.9750457406044006
1976,03,cl,0.9926,0.041,0.872,0.087,0.3294218519976094,0.03209920270526332,-0.930535078048706
1976,03,da,0.6262,0.061,0.874,0.065,0.39309962559962547,0.06663580788580789,-0.9872495532035828
1976,03,kc,0.9972,0.052,0.828,0.119,0.4883165842094415,0.13056612038754897,-0.9921391606330872
1976,03,mi,0.6792,0.086,0.822,0.092,0.35855606758832564,0.07531970046082952,-0.99402916431427
1976,03,ny,0.9874,0.065,0.842,0.094,0.39939618094957896,0.07095076983426497,-0.9599372148513794
1976,03,ph,0.9795,0.058,0.86,0.082,0.3610014985014984,0.07816766566766567,-0.9810583591461182
1976,03,ri,0.9942,0.047,0.837,0.116,0.4032761286332715,0.06374304267161411,-0.9973861575126648
1976,03,sf,0.9679,0.077,0.822,0.101,0.4093507899027378,0.1273155956597515,-0.9211421012878418
1976,03,sl,0.9922,0.056,0.814,0.13,0.4018027210884354,0.03670722135007849,-0.7990482449531555
1976,03,su,0.9989,0.038,0.793,0.169,0.4261332714904143,0.12582637600494742,-0.7497007250785828
1976,04,at,0.9911,0.065,0.821,0.115,0.426212500949343,0.05762398420293155,0.965141236782074
1976,04,bo,0.9974,0.057,0.782,0.161,0.4260254329004328,0.06347673160173159,-0.9995406866073608
1976,04,ch,0.9955,0.076,0.795,0.129,0.46378423659673645,0.13265255577755578,-0.9850037097930908
1976,04,cl,0.9954,0.042,0.865,0.093,0.3817731959398626,0.026638762472095803,-0.7046083211898804
1976,04,da,0.754,0.067,0.862,0.071,0.4224292280752955,0.05172515686560631,-0.8268254995346069
1976,04,kc,0.9583,0.051,0.879,0.07,0.34736961451247167,0.03878684807256235,-0.9998080134391785
1976,04,mi,0.9699,0.053,0.859,0.088,0.37238893133010775,0.06138175876411171,-0.7759470343589783
1976,04,ny,0.9983,0.059,0.803,0.138,0.3978935315891836,0.035415804002760516,-0.6271426677703857
1976,04,ph,0.9921,0.036,0.882,0.083,0.372048276256197,0.08413137742345662,-0.9898149967193604
1976,04,ri,0.9963,0.06,0.798,0.142,0.44286698150334525,0.08265446674537584,-0.9843761920928955
1976,04,sf,-0.8794,0.097,0.828,0.075,0.40951669908191646,0.07241206056423448,-0.9972745776176453
1976,04,sl,0.9871,0.054,0.842,0.104,0.39563882876382883,0.09775117243867243,0.9236415028572083
1976,04,su,0.9893,0.068,0.832,0.1,0.40287727505469445,0.05717980496206305,-0.9817960858345032
1976,05,at,-0.0378,0.072,0.851,0.076,0.48229882097069593,0.01036658653846153,-0.8527478575706482
1976,05,bo,0.9849,0.064,0.84,0.097,0.40191380606873567,0.1035836991646851,-0.9939874410629272
1976,05,ch,0.9965,0.067,0.81,0.122,0.4399577406720265,0.0885182178932179,-0.9844641089439392
1976,05,cl,0.9666,0.061,0.868,0.071,0.4085817417876242,0.052779984721161195,-0.9671200513839722
1976,05,da,-0.8402,0.08,0.855,0.065,0.4555707450444291,0.05850706311232626,-0.9998655319213867
1976,05,kc,0.9992,0.04,0.766,0.194,0.4379080179080179,0.0978040478040478,-0.9976255297660828
1976,05,mi,0.9709,0.07,0.834,0.095,0.4745221658683197,0.1207059500328731,-0.9136582612991333
1976,05,ny,0.9943,0.036,0.866,0.098,0.4070630874836482,0.10703206969562111,-0.9620373845100403
1976,05,ph,0.995,0.037,0.873,0.09,0.350920535403294,0.07884758919241679,-0.986066997051239
1976,05,ri,0.9964,0.046,0.833,0.121,0.46488037052553166,0.10560850439882696,-0.998661994934082
1976,05,sf,0.9938,0.087,0.775,0.138,0.47981555678364196,0.1439854471769365,-0.608791708946228
1976,05,sl,0.9929,0.049,0.845,0.106,0.4468022905364677,0.13728601567209162,-0.6347830891609192
1976,05,su,0.9938,0.06,0.832,0.108,0.3556904015524705,0.0637518659501418,-0.8533676862716675
1976,06,at,-0.9931,0.122,0.813,0.066,0.4770193661759924,0.0617587733551589,-0.9886488318443298
1976,06,bo,-0.9167,0.087,0.843,0.07,0.43477367424242425,0.09762689393939393,-0.9999690055847168
1976,06,ch,0.8964,0.088,0.821,0.091,0.4230185507505094,0.09017319736391904,-0.998748779296875
1976,06,cl,-0.787,0.06,0.884,0.056,0.438247937699157,0.04306292623365792,-0.9973074197769165
1976,06,da,0.9631,0.071,0.847,0.082,0.4755538739513098,0.10461207833002709,-0.9251344799995422
1976,06,kc,-0.3715,0.065,0.884,0.051,0.4446958462249723,0.017731879770714724,-0.9896148443222046
1976,06,mi,0.4641,0.059,0.88,0.061,0.47157405602527547,0.03717550234318527,-0.9965033531188965
1976,06,ny,0.0753,0.094,0.813,0.092,0.45764712653601525,0.00925043063931952,-0.9996156692504883
1976,06,ph,0.9685,0.057,0.87,0.072,0.3619795530140356,0.05029384169470375,-0.9819256067276001
1976,06,ri,-0.9592,0.08,0.869,0.051,0.4477308802308803,0.05862519755376899,-0.9989461302757263
1976,06,sf,-0.9209,0.089,0.85,0.062,0.43546544665947645,0.04941503355682462,-0.9513508081436157
1976,06,sl,0.9895,0.039,0.879,0.082,0.41229704979704973,0.046160033660033656,-0.9971904158592224
1976,06,su,0.8774,0.09,0.82,0.09,0.4753394178636896,0.053090283502904886,-0.9811227321624756
1976,07,at,0.9991,0.034,0.798,0.168,0.4247595627815407,0.07044287214616886,0.9088602066040039
1976,07,bo,0.9734,0.088,0.798,0.114,0.3517563587206445,0.07000984630448917,-0.9972522854804993
1976,07,ch,0.77,0.083,0.826,0.091,0.44728481240981227,0.05274675324675325,-0.9926905035972595
1976,07,cl,-0.9791,0.083,0.862,0.056,0.3704309024309023,0.00507270686302944,-0.9994968175888062
1976,07,da,0.799,0.076,0.838,0.086,0.4474292761502064,0.1049906876069667,-0.9970064759254456
1976,07,kc,0.9954,0.047,0.841,0.112,0.4682427190491707,0.16425588449781997,-0.7143169045448303
1976,07,mi,0.9936,0.053,0.835,0.112,0.3555627024966647,0.07476891557080237,-0.9962339997291565
1976,07,ny,-0.848,0.086,0.845,0.07,0.3863917027417026,0.026355050505050503,-0.9998844861984253
1976,07,ph,0.9986,0.03,0.844,0.127,0.34749441786283897,0.12892902711323764,-0.9639147520065308
1976,07,ri,0.9683,0.074,0.836,0.09,0.47734760137821364,0.08751015990811907,-0.9997988343238831
1976,07,sf,0.9183,0.069,0.849,0.083,0.3931522261957044,0.04719503523851351,-0.9969340562820435
1976,07,sl,0.9937,0.069,0.812,0.12,0.4171988795518207,0.08221708683473389,-0.9288018941879272
1976,07,su,0.9972,0.08,0.765,0.155,0.4327812608847092,0.14924995024132956,-0.9961099028587341
1976,08,at,0.8201,0.042,0.908,0.049,0.45817671911421903,0.0637802822177822,-0.9884920120239258
1976,08,bo,0.9422,0.106,0.776,0.118,0.4039592647789369,0.02925608544461003,-0.9999524354934692
1976,08,ch,0.9917,0.046,0.849,0.105,0.4182567245488593,0.1025639622549735,-0.9991505146026611
1976,08,cl,0.9943,0.058,0.834,0.109,0.35428877519786606,0.014904237176964447,-0.9995946288108826
1976,08,da,0.9988,0.041,0.814,0.145,0.4782096657920831,0.16153964167700433,-0.998829185962677
1976,08,kc,0.9975,0.056,0.815,0.129,0.4512064746847355,0.10888057594579331,-0.9997437596321106
1976,08,mi,0.9021,0.091,0.807,0.102,0.3901848338926989,0.07107471180504892,-0.9999221563339233
1976,08,ny,0.9246,0.07,0.849,0.081,0.40364814323997966,0.053000338663603964,-0.9999229907989502
1976,08,ph,0.9939,0.061,0.831,0.107,0.35730773574251834,0.03704418407679277,-0.9952834248542786
1976,08,ri,0.9776,0.067,0.834,0.098,0.3681892172453396,0.020607275377683542,-0.9989744424819946
1976,08,sf,0.9967,0.037,0.836,0.127,0.3999279715718071,0.037574708396626195,-0.9964219331741333
1976,08,sl,0.9971,0.052,0.816,0.132,0.3974837662337662,0.092122113997114,-0.9966241121292114
1976,08,su,0.9961,0.052,0.83,0.119,0.4700709475709474,0.10571969696969698,-0.9994230270385742
1976,09,at,0.9945,0.069,0.803,0.128,0.4465808460545303,0.07319658046631734,-0.9753562211990356
1976,09,bo,0.9871,0.102,0.75,0.148,0.47241371723514575,0.07895521145521145,-0.9997389912605286
1976,09,ch,0.9958,0.065,0.82,0.115,0.4439148051948051,0.04946939393939398,-0.9985583424568176
1976,09,cl,0.8862,0.053,0.89,0.057,0.3590652099223527,0.0220897065897066,-0.9783424139022827
1976,09,da,0.2459,0.079,0.849,0.073,0.3775314723590585,0.05593869731800768,-0.9997665286064148
1976,09,kc,0.896,0.038,0.911,0.051,0.3759121061359867,0.09215381426202322,-0.9913004040718079
1976,09,mi,0.9949,0.061,0.807,0.132,0.39329093281148075,0.08492172211350293,-0.9625364542007446
1976,09,ny,0.9906,0.045,0.872,0.083,0.3856885475635473,0.030131396381396384,-0.9808820486068726
1976,09,ph,0.9914,0.054,0.855,0.091,0.3320502521533448,0.04381917481144283,-0.9875587224960327
1976,09,ri,0.2254,0.089,0.82,0.091,0.3822472144121628,0.03356190773716547,-0.99982750415802
1976,09,sf,0.9981,0.074,0.745,0.18,0.4267139161651356,0.16807544081934322,-0.9185090065002441
1976,09,sl,0.9915,0.074,0.805,0.121,0.4190856782106782,0.08959884559884561,-0.947794497013092
1976,09,su,0.9834,0.084,0.809,0.106,0.4397795866105726,0.04762133406499602,-0.9983868598937988
1976,10,at,0.9979,0.059,0.811,0.13,0.44175255960970267,0.08881021095306812,-0.9993730187416077
1976,10,bo,-0.969,0.121,0.798,0.081,0.4366486001560628,0.028097567855030547,-0.9995388984680176
1976,10,ch,0.9937,0.067,0.821,0.112,0.4208347889926837,0.07849222171590595,-0.9959715008735657
1976,10,cl,0.1892,0.066,0.868,0.066,0.35243445234011256,0.02797067712162052,-0.9946428537368774
1976,10,da,0.9972,0.05,0.819,0.131,0.44447024702470234,0.11539634677753491,-0.9796537756919861
1976,10,kc,0.9361,0.085,0.825,0.091,0.4147124851549628,0.04894566716469372,-0.9995693564414978
1976,10,mi,0.9876,0.045,0.864,0.092,0.49654235991585394,0.11527634346911456,-0.9697097539901733
1976,10,ny,0.9935,0.05,0.857,0.094,0.39805861738634846,0.05122063977105997,-0.9933865666389465
1976,10,ph,0.9892,0.055,0.856,0.089,0.2965463478320622,0.014117948189376762,-0.997461199760437
1976,10,ri,0.9847,0.063,0.837,0.099,0.38691062725153635,0.05724431818181818,-0.9996786117553711
1976,10,sf,0.8829,0.098,0.803,0.099,0.39309505069245326,0.02556745563239071,-0.999927282333374
1976,10,sl,0.9961,0.044,0.84,0.116,0.34793419633225453,0.0625026968716289,-0.9875348806381226
1976,10,su,0.9746,0.095,0.793,0.112,0.42172004132231405,0.06960657713498623,-0.9982966780662537
1976,11,at,0.9621,0.113,0.766,0.121,0.4380793112611294,0.06915987211441757,-0.9891390204429626
1976,11,bo,0.9761,0.109,0.752,0.139,0.4541301452171016,0.10139373911113042,-0.9998868703842163
1976,11,ch,0.9285,0.097,0.798,0.105,0.47709595959595963,0.10198221049783551,-0.9988316893577576
1976,11,cl,0.9799,0.058,0.859,0.083,0.39436554484941594,0.0275651678071033,-0.9990226030349731
1976,11,da,0.9837,0.061,0.85,0.089,0.45634302205730776,0.13208204493918782,-0.81264328956604
1976,11,kc,0.9964,0.054,0.827,0.119,0.4736546562304138,0.09017820703426763,-0.9982578158378601
1976,11,mi,-0.9274,0.096,0.833,0.071,0.39993677849927833,0.06825910894660894,-0.9998886585235596
1976,11,ny,0.9988,0.038,0.828,0.134,0.42137293137293136,0.08475007475007477,-0.8570783138275146
1976,11,ph,0.9826,0.051,0.871,0.078,0.33026462784527305,0.035947027882511744,-0.9988473653793335
1976,11,ri,0.9975,0.036,0.838,0.127,0.41468207117557754,0.07609911733288355,-0.9965291619300842
1976,11,sf,0.9676,0.067,0.849,0.084,0.44656121656121645,0.08087190587190585,-0.999969482421875
1976,11,sl,0.9969,0.048,0.82,0.133,0.3759298226386834,0.09370139003050394,-0.9819427132606506
1976,11,su,0.9979,0.059,0.806,0.135,0.47713364279629317,0.010872928945218095,-0.9860425591468811
1976,12,at,0.9957,0.044,0.845,0.111,0.44335376319586833,0.07238900281005547,-0.8862417936325073
1976,12,bo,0.987,0.06,0.835,0.105,0.45841457244054634,0.13936582897621858,-0.9997171759605408
1976,12,ch,0.9974,0.047,0.838,0.115,0.4748685331762255,0.10773320482935869,-0.9693079590797424
1976,12,cl,0.9951,0.033,0.889,0.078,0.4408987837559268,0.0763541022469594,-0.9999252557754517
1976,12,da,0.9974,0.073,0.783,0.144,0.41725633665851036,0.07999686304034133,-0.7941745519638062
1976,12,kc,0.9717,0.09,0.801,0.11,0.46817406474122875,0.13019262453963948,-0.9999101161956787
1976,12,mi,0.9984,0.047,0.777,0.176,0.4316709790847722,0.1561655139241346,-0.9290779829025269
1976,12,ny,0.9982,0.05,0.803,0.147,0.4512540034491254,0.09334672949002217,-0.9944003224372864
1976,12,ph,0.9941,0.056,0.841,0.103,0.3993290043290044,0.08657612476808904,-0.9989516735076904
1976,12,ri,0.9917,0.045,0.855,0.1,0.4350589078942736,0.12348955583711684,-0.9998607635498047
1976,12,sf,0.9887,0.065,0.819,0.116,0.40433041596085073,0.02512814480205783,-0.9977259039878845
1976,12,sl,0.9976,0.034,0.83,0.136,0.4071937321937321,0.08631969881969882,0.5262841582298279
1976,12,su,0.9915,0.046,0.862,0.093,0.4302499231187756,0.07830695715941619,-0.9992892742156982
1977,01,at,0.9981,0.035,0.825,0.141,0.3472861046998978,0.09821652485445591,-0.956217885017395
1977,01,bo,0.9972,0.049,0.797,0.154,0.44631525337407674,0.14406544435956198,-0.9698476195335388
1977,01,ch,0.9968,0.031,0.853,0.116,0.4258684590263537,0.11155168223589279,0.5876761674880981
1977,01,cl,0.9542,0.047,0.889,0.064,0.4024526121128062,0.0795920018492834,-0.9961690306663513
1977,01,da,0.9929,0.026,0.867,0.107,0.4356452983850244,0.14089134989819926,-0.9961406588554382
1977,01,kc,0.9927,0.058,0.845,0.097,0.43749739216606687,0.10246766285922912,-0.9955268502235413
1977,01,mi,0.9928,0.08,0.784,0.136,0.4797276524644945,0.09089834434571277,-0.862657368183136
1977,01,ny,0.9968,0.046,0.833,0.121,0.4007448900306042,0.08492301349444208,-0.9738523960113525
1977,01,ph,0.8493,0.027,0.93,0.043,0.379297520661157,0.13872359963269054,-0.9873062372207642
1977,01,ri,0.9965,0.034,0.85,0.115,0.3920294838263589,0.015600949975949976,-0.9998778104782104
1977,01,sf,0.9975,0.046,0.816,0.137,0.43428122072858916,0.0639459760512392,-0.9957550764083862
1977,01,sl,0.9991,0.024,0.812,0.164,0.40729815491951393,0.07997042197284915,-0.9602323174476624
1977,01,su,0.9967,0.038,0.852,0.11,0.42585893953540993,0.1241410604645899,-0.6548863053321838
1977,02,at,-0.9814,0.095,0.86,0.045,0.4269543049543047,-0.004722703222703221,-0.9992573857307434
1977,02,bo,0.9651,0.096,0.785,0.119,0.5038576511871965,0.07964232421618789,-0.9970818161964417
1977,02,ch,0.9928,0.059,0.831,0.111,0.47319184880160503,0.05724210748600993,-0.9883376955986023
1977,02,cl,0.9715,0.057,0.872,0.071,0.3836281179138322,0.03414965986394558,-0.9996572732925415
1977,02,da,0.9981,0.048,0.816,0.137,0.4109360325664672,0.05888547744526005,0.7641217708587646
1977,02,kc,0.9383,0.079,0.833,0.087,0.377477904040404,0.08301147637085139,-0.9825806021690369
1977,02,mi,0.9867,0.1,0.77,0.13,0.4498737373737373,0.13333674583674585,-0.9990190267562866
1977,02,ny,-0.9776,0.103,0.827,0.07,0.42060019419832484,0.028364081401464573,-0.9992558360099792
1977,02,ph,-0.9782,0.078,0.879,0.043,0.3491386164855553,0.036755676296492616,-0.9997066855430603
1977,02,ri,0.9682,0.049,0.878,0.073,0.40717670532485334,0.03488277840129692,-0.9990561604499817
1977,02,sf,-0.9709,0.101,0.831,0.068,0.4585484307359306,0.16987128942486082,-0.8684971332550049
1977,02,sl,-0.8868,0.103,0.813,0.084,0.5008443763238283,0.09140464178135412,-0.9988658428192139
1977,02,su,0.915,0.074,0.845,0.08,0.41633099370963456,0.06456149567800053,-0.9569146037101746
